trade_date,ts_code,up_limit,down_limit
20250403,300237.SZ,1.66,1.1
20250403,300238.SZ,17.5,11.66
20250403,300239.SZ,6.55,4.37
20250403,300240.SZ,7.5,5.0
20250403,300241.SZ,6.32,4.22
20250403,300242.SZ,5.18,3.46
20250403,300243.SZ,11.76,7.84
20250403,300244.SZ,18.91,12.61
20250403,300245.SZ,21.28,14.18
20250403,300246.SZ,8.58,5.72
20250403,300247.SZ,4.61,3.07
20250403,300248.SZ,18.52,12.34
20250403,300249.SZ,17.56,11.7
20250403,300250.SZ,18.79,12.53
20250403,300251.SZ,25.37,16.91
20250403,300252.SZ,12.97,8.65
20250403,300253.SZ,13.0,8.66
20250403,300254.SZ,11.82,7.88
20250403,300255.SZ,23.64,15.76
20250403,300256.SZ,5.52,3.68
20250403,300257.SZ,11.15,7.43
20250403,300258.SZ,16.14,10.76
20250403,300259.SZ,4.26,2.84
20250403,300260.SZ,44.94,29.96
20250403,300261.SZ,7.99,5.33
20250403,300263.SZ,9.05,6.03
20250403,300264.SZ,6.29,4.19
20250403,300265.SZ,10.3,6.86
20250403,300266.SZ,2.82,1.88
20250403,300267.SZ,3.16,2.1
20250403,300268.SZ,11.62,7.74
20250403,300269.SZ,4.4,2.94
20250403,300270.SZ,8.78,5.86
20250403,300271.SZ,9.13,6.09
20250403,300272.SZ,7.8,5.2
20250403,300274.SZ,86.96,57.98
20250403,300275.SZ,17.48,11.66
20250403,300276.SZ,15.74,10.5
20250403,300277.SZ,15.08,10.06
20250403,300278.SZ,7.36,4.9
20250403,300279.SZ,7.66,5.1
20250403,300280.SZ,10.49,6.99
20250403,300281.SZ,7.42,4.94
20250403,300283.SZ,6.98,4.66
20250403,300284.SZ,11.63,7.75
20250403,300285.SZ,22.26,14.84
20250403,300286.SZ,27.83,18.55
20250403,300287.SZ,7.13,4.75
20250403,300288.SZ,18.01,12.01
20250403,300289.SZ,5.89,3.93
20250403,300290.SZ,20.46,13.64
20250403,300291.SZ,6.22,4.14
20250403,300292.SZ,5.96,3.98
20250403,300293.SZ,27.98,18.66
20250403,300294.SZ,32.69,21.79
20250403,300295.SZ,17.75,11.83
20250403,300296.SZ,7.94,5.3
20250403,300298.SZ,28.81,19.21
20250403,300299.SZ,7.08,4.72
20250403,300300.SZ,3.65,2.43
20250403,300301.SZ,2.4,1.6
20250403,300302.SZ,19.69,13.13
20250403,300303.SZ,7.6,5.06
20250403,300304.SZ,10.22,6.82
20250403,300305.SZ,6.55,4.37
20250403,300306.SZ,15.06,10.04
20250403,300307.SZ,11.33,7.55
20250403,300308.SZ,119.71,79.81
20250403,300310.SZ,8.14,5.42
20250403,300311.SZ,7.43,4.95
20250403,300313.SZ,6.19,4.13
20250403,300314.SZ,15.48,10.32
20250403,300315.SZ,6.46,4.3
20250403,300316.SZ,38.6,25.74
20250403,300317.SZ,4.54,3.02
20250403,300318.SZ,6.88,4.58
20250403,300319.SZ,14.06,9.38
20250403,300320.SZ,13.14,8.76
20250403,300321.SZ,39.18,26.12
20250403,300322.SZ,15.48,10.32
20250403,300323.SZ,8.63,5.75
20250403,300324.SZ,4.87,3.25
20250403,300326.SZ,7.73,5.15
20250403,300327.SZ,28.45,18.97
20250403,300328.SZ,14.12,9.42
20250403,300329.SZ,7.48,4.98
20250403,300331.SZ,24.05,16.03
20250403,300332.SZ,5.92,3.94
20250403,300333.SZ,14.18,9.46
20250403,300334.SZ,7.36,4.9
20250403,300335.SZ,6.24,4.16
20250403,300337.SZ,14.04,9.36
20250403,300338.SZ,5.76,3.84
20250403,300339.SZ,62.04,41.36
20250403,300340.SZ,11.88,7.92
20250403,300341.SZ,19.68,13.12
20250403,300342.SZ,20.41,13.61
20250403,300343.SZ,4.82,3.22
20250403,300344.SZ,12.53,8.35
20250403,300345.SZ,6.19,4.13
20250403,300346.SZ,44.71,29.81
20250403,300347.SZ,61.4,40.94
20250403,300348.SZ,15.58,10.38
20250403,300349.SZ,16.15,10.77
20250403,300350.SZ,6.24,4.16
20250403,300351.SZ,20.95,13.97
20250403,300352.SZ,6.11,4.07
20250403,300353.SZ,27.94,18.62
20250403,300354.SZ,52.43,34.95
20250403,300355.SZ,5.53,3.69
20250403,300357.SZ,26.56,17.7
20250403,300358.SZ,9.29,6.19
20250403,300359.SZ,7.07,4.71
20250403,300360.SZ,21.84,14.56
20250403,300363.SZ,22.75,15.17
20250403,300364.SZ,27.82,18.54
20250403,300365.SZ,7.31,4.87
20250403,300366.SZ,7.88,5.26
20250403,300368.SZ,5.81,3.87
20250403,300369.SZ,8.87,5.91
20250403,300370.SZ,3.52,2.34
20250403,300371.SZ,12.86,8.58
20250403,300373.SZ,57.17,38.11
20250403,300374.SZ,19.73,13.15
20250403,300375.SZ,5.96,3.98
20250403,300376.SZ,4.08,2.72
20250403,300377.SZ,29.1,19.4
20250403,300378.SZ,44.8,29.86
20250403,300379.SZ,18.36,12.24
20250403,300380.SZ,58.09,38.73
20250403,300381.SZ,9.22,6.14
20250403,300382.SZ,14.68,9.78
20250403,300383.SZ,19.81,13.21
20250403,300384.SZ,23.87,15.91
20250403,300385.SZ,5.63,3.75
20250403,300386.SZ,17.71,11.81
20250403,300387.SZ,10.49,6.99
20250403,300388.SZ,8.74,5.82
20250403,300389.SZ,13.38,8.92
20250403,300390.SZ,25.74,17.16
20250403,300391.SZ,6.62,4.42
20250403,300393.SZ,6.96,4.64
20250403,300394.SZ,102.3,68.2
20250403,300395.SZ,55.33,36.89
20250403,300396.SZ,17.93,11.95
20250403,300397.SZ,14.6,9.74
20250403,300398.SZ,21.82,14.54
20250403,300399.SZ,24.89,16.59
20250403,300400.SZ,19.81,13.21
20250403,300401.SZ,16.96,11.3
20250403,300402.SZ,21.95,14.63
20250403,300403.SZ,19.67,13.11
20250403,300404.SZ,12.37,8.25
20250403,300405.SZ,5.45,3.63
20250403,300406.SZ,19.72,13.14
20250403,300407.SZ,13.09,8.73
20250403,300408.SZ,47.41,31.61
20250403,300409.SZ,19.01,12.67
20250403,300410.SZ,6.17,4.11
20250403,300411.SZ,15.1,10.06
20250403,300412.SZ,6.64,4.42
20250403,300413.SZ,33.53,22.35
20250403,300414.SZ,9.37,6.25
20250403,300415.SZ,27.65,18.43
20250403,300416.SZ,20.99,13.99
20250403,300417.SZ,13.48,8.98
20250403,300418.SZ,41.09,27.39
20250403,300419.SZ,6.49,4.33
20250403,300420.SZ,3.53,2.35
20250403,300421.SZ,21.12,14.08
20250403,300422.SZ,4.99,3.33
20250403,300423.SZ,10.08,6.72
20250403,300424.SZ,18.0,12.0
20250403,300425.SZ,6.06,4.04
20250403,300426.SZ,13.49,8.99
20250403,300427.SZ,6.32,4.22
20250403,300428.SZ,21.97,14.65
20250403,300429.SZ,15.48,10.32
20250403,300430.SZ,22.49,14.99
20250403,300432.SZ,23.47,15.65
20250403,300433.SZ,30.34,20.22
20250403,300434.SZ,10.21,6.81
20250403,300435.SZ,16.42,10.94
20250403,300436.SZ,40.36,26.9
20250403,300437.SZ,9.49,6.33
20250403,300438.SZ,32.38,21.58
20250403,300439.SZ,14.33,9.55
20250403,300440.SZ,10.66,7.1
20250403,300441.SZ,12.0,8.0
20250403,300442.SZ,68.56,45.7
20250403,300443.SZ,25.98,17.32
20250403,300444.SZ,9.07,6.05
20250403,300445.SZ,25.51,17.01
20250403,300446.SZ,24.49,16.33
20250403,300447.SZ,16.56,11.04
20250403,300448.SZ,8.1,5.4
20250403,300449.SZ,9.3,6.2
20250403,300450.SZ,25.14,16.76
20250403,300451.SZ,7.43,4.95
20250403,300452.SZ,14.57,9.71
20250403,300453.SZ,9.79,6.53
20250403,300454.SZ,122.76,81.84
20250403,300455.SZ,15.86,10.58
20250403,300456.SZ,20.32,13.54
20250403,300457.SZ,23.64,15.76
20250403,300458.SZ,61.73,41.15
20250403,300459.SZ,6.68,4.46
20250403,300460.SZ,14.35,9.57
20250403,300461.SZ,24.74,16.5
20250403,300462.SZ,10.6,7.06
20250403,300463.SZ,15.98,10.66
20250403,300464.SZ,5.54,3.7
20250403,300465.SZ,17.57,11.71
20250403,300466.SZ,14.04,9.36
20250403,300467.SZ,23.62,15.74
20250403,300468.SZ,18.6,12.4
20250403,300469.SZ,36.35,24.23
20250403,300470.SZ,45.74,30.5
20250403,300471.SZ,10.78,7.18
20250403,300472.SZ,5.81,3.87
20250403,300473.SZ,34.55,23.03
20250403,300474.SZ,93.32,62.22
20250403,300475.SZ,43.84,29.22
20250403,300476.SZ,96.82,64.54
20250403,300477.SZ,3.66,2.44
20250403,300478.SZ,14.44,9.62
20250403,300479.SZ,25.27,16.85
20250403,300480.SZ,17.2,11.46
20250403,300481.SZ,18.08,12.06
20250403,300482.SZ,28.55,19.03
20250403,300483.SZ,10.04,6.7
20250403,300484.SZ,24.19,16.13
20250403,300485.SZ,9.24,6.16
20250403,300486.SZ,7.99,5.33
20250403,300487.SZ,56.58,37.72
20250403,300488.SZ,44.53,29.69
20250403,300489.SZ,60.24,40.16
20250403,300490.SZ,9.68,6.46
20250403,300491.SZ,21.84,14.56
20250403,300492.SZ,105.35,70.23
20250403,300493.SZ,26.89,17.93
20250403,300494.SZ,14.24,9.5
20250403,300496.SZ,69.37,46.25
20250403,300497.SZ,10.32,6.88
20250403,300498.SZ,20.08,13.38
20250403,300499.SZ,24.02,16.02
20250403,300500.SZ,13.1,8.74
20250403,300501.SZ,19.38,12.92
20250403,300502.SZ,119.44,79.62
20250403,300503.SZ,29.99,19.99
20250403,300504.SZ,18.61,12.41
20250403,300505.SZ,19.02,12.68
20250403,300506.SZ,4.14,2.76
20250403,300507.SZ,9.41,6.27
20250403,300508.SZ,42.24,28.16
20250403,300509.SZ,9.42,6.28
20250403,300510.SZ,5.27,3.51
20250403,300511.SZ,5.5,3.66
20250403,300512.SZ,9.61,6.41
20250403,300513.SZ,9.91,6.61
20250403,300514.SZ,19.14,12.76
20250403,300515.SZ,20.22,13.48
20250403,300516.SZ,41.33,27.55
20250403,300517.SZ,11.18,7.46
20250403,300518.SZ,11.86,7.9
20250403,300519.SZ,17.12,11.42
20250403,300520.SZ,29.52,19.68
20250403,300521.SZ,28.33,18.89
20250403,300522.SZ,16.14,10.76
20250403,300523.SZ,24.76,16.5
20250403,300525.SZ,20.23,13.49
20250403,300527.SZ,9.49,6.33
20250403,300528.SZ,10.01,6.67
20250403,300529.SZ,31.7,21.14
20250403,300530.SZ,27.7,18.46
20250403,300531.SZ,16.27,10.85
20250403,300532.SZ,15.05,10.03
20250403,300533.SZ,30.89,20.59
20250403,300534.SZ,11.96,7.98
20250403,300535.SZ,17.74,11.82
20250403,300536.SZ,10.37,6.91
20250403,300537.SZ,22.12,14.74
20250403,300538.SZ,19.07,12.71
20250403,300539.SZ,17.27,11.51
20250403,300540.SZ,28.22,18.82
20250403,300541.SZ,15.73,10.49
20250403,300542.SZ,20.52,13.68
20250403,300543.SZ,13.8,9.2
20250403,300545.SZ,41.6,27.74
20250403,300546.SZ,21.41,14.27
20250403,300547.SZ,41.1,27.4
20250403,300548.SZ,46.82,31.22
20250403,300549.SZ,24.88,16.58
20250403,300550.SZ,16.03,10.69
20250403,300551.SZ,11.11,7.41
20250403,300552.SZ,36.59,24.39
20250403,300553.SZ,57.13,38.09
20250403,300554.SZ,24.95,16.63
20250403,300555.SZ,12.06,8.04
20250403,300556.SZ,22.56,15.04
20250403,300557.SZ,39.19,26.13
20250403,300558.SZ,65.74,43.82
20250403,300559.SZ,13.58,9.06
20250403,300560.SZ,15.19,10.13
20250403,300561.SZ,26.23,17.49
20250403,300562.SZ,19.76,13.18
20250403,300563.SZ,47.5,31.66
20250403,300564.SZ,14.44,9.62
20250403,300565.SZ,14.44,9.62
20250403,300566.SZ,24.31,16.21
20250403,300567.SZ,82.61,55.07
20250403,300568.SZ,12.41,8.27
20250403,300569.SZ,6.06,4.04
20250403,300570.SZ,100.22,66.82
20250403,300571.SZ,36.17,24.11
20250403,300572.SZ,21.42,14.28
20250403,300573.SZ,94.85,63.23
20250403,300575.SZ,7.79,5.19
20250403,300576.SZ,53.18,35.46
20250403,300577.SZ,28.88,19.26
20250403,300578.SZ,23.14,15.42
20250403,300579.SZ,34.26,22.84
20250403,300580.SZ,35.08,23.38
20250403,300581.SZ,11.76,7.84
20250403,300582.SZ,15.53,10.35
20250403,300583.SZ,29.66,19.78
20250403,300584.SZ,24.77,16.51
20250403,300585.SZ,17.96,11.98
20250403,300586.SZ,10.56,7.04
20250403,300587.SZ,6.08,4.06
20250403,300588.SZ,14.84,9.9
20250403,300589.SZ,15.62,10.42
20250403,300590.SZ,16.75,11.17
20250403,300591.SZ,5.65,3.77
20250403,300592.SZ,14.8,9.86
20250403,300593.SZ,17.05,11.37
20250403,300594.SZ,19.79,13.19
20250403,300595.SZ,19.26,12.84
20250403,300596.SZ,36.62,24.42
20250403,300597.SZ,11.03,7.35
20250403,300598.SZ,55.1,36.74
20250403,300599.SZ,8.35,5.57
20250403,300600.SZ,9.92,6.62
20250403,300601.SZ,18.64,12.42
20250403,300602.SZ,25.49,16.99
20250403,300603.SZ,14.33,9.55
20250403,300604.SZ,50.58,33.72
20250403,300605.SZ,16.5,11.0
20250403,300606.SZ,22.33,14.89
20250403,300607.SZ,35.52,23.68
20250403,300608.SZ,14.35,9.57
20250403,300609.SZ,34.54,23.02
20250403,300610.SZ,12.96,8.64
20250403,300611.SZ,36.72,24.48
20250403,300612.SZ,17.42,11.62
20250403,300613.SZ,67.58,45.06
20250403,300614.SZ,14.2,9.46
20250403,300615.SZ,15.11,10.07
20250403,300616.SZ,15.01,10.01
20250403,300617.SZ,35.82,23.88
20250403,300618.SZ,43.3,28.86
20250403,300619.SZ,33.72,22.48
20250403,300620.SZ,55.48,36.98
20250403,300621.SZ,10.49,6.99
20250403,300622.SZ,53.34,35.56
20250403,300623.SZ,37.96,25.3
20250403,300624.SZ,74.86,49.9
20250403,300625.SZ,13.96,9.3
20250403,300626.SZ,12.16,8.1
20250403,300627.SZ,49.61,33.07
20250403,300628.SZ,48.46,32.3
20250403,300629.SZ,23.84,15.9
20250403,300630.SZ,2.99,1.99
20250403,300631.SZ,26.23,17.49
20250403,300632.SZ,15.42,10.28
20250403,300633.SZ,37.02,24.68
20250403,300634.SZ,31.4,20.94
20250403,300635.SZ,11.98,7.98
20250403,300636.SZ,9.61,6.41
20250403,300637.SZ,11.48,7.66
20250403,300638.SZ,38.26,25.5
20250403,300639.SZ,6.9,4.6
20250403,300640.SZ,6.55,4.37
20250403,300641.SZ,31.5,21.0
20250403,300642.SZ,17.99,11.99
20250403,300643.SZ,20.16,13.44
20250403,300644.SZ,28.48,18.98
20250403,300645.SZ,17.87,11.91
20250403,300647.SZ,6.9,4.6
20250403,300648.SZ,31.37,20.91
20250403,300649.SZ,13.46,8.98
20250403,300650.SZ,16.54,11.02
20250403,300651.SZ,16.63,11.09
20250403,300652.SZ,54.94,36.62
20250403,300653.SZ,27.92,18.62
20250403,300654.SZ,12.91,8.61
20250403,300655.SZ,10.13,6.75
20250403,300656.SZ,28.21,18.81
20250403,300657.SZ,40.88,27.26
20250403,300658.SZ,7.09,4.73
20250403,300659.SZ,19.56,13.04
20250403,300660.SZ,65.96,43.98
20250403,300661.SZ,106.32,70.88
20250403,300662.SZ,39.67,26.45
20250403,300663.SZ,18.94,12.62
20250403,300664.SZ,6.17,4.11
20250403,300665.SZ,7.94,5.3
20250403,300666.SZ,88.81,59.21
20250403,300667.SZ,19.63,13.09
20250403,300668.SZ,21.38,14.26
20250403,300669.SZ,24.96,16.64
20250403,300670.SZ,7.58,5.06
20250403,300671.SZ,33.34,22.22
20250403,300672.SZ,82.61,55.07
20250403,300673.SZ,21.06,14.04
20250403,300674.SZ,28.93,19.29
20250403,300675.SZ,17.53,11.69
20250403,300676.SZ,63.94,42.62
20250403,300677.SZ,29.65,19.77
20250403,300678.SZ,39.67,26.45
20250403,300679.SZ,67.36,44.9
20250403,300680.SZ,49.1,32.74
20250403,300681.SZ,40.58,27.06
20250403,300682.SZ,16.06,10.7
20250403,300683.SZ,29.14,19.42
20250403,300684.SZ,31.42,20.94
20250403,300685.SZ,27.77,18.51
20250403,300686.SZ,9.95,6.63
20250403,300687.SZ,37.3,24.86
20250403,300688.SZ,34.74,23.16
20250403,300689.SZ,39.89,26.59
20250403,300690.SZ,26.36,17.58
20250403,300691.SZ,24.0,16.0
20250403,300692.SZ,7.86,5.24
20250403,300693.SZ,43.12,28.74
20250403,300694.SZ,17.05,11.37
20250403,300695.SZ,82.57,55.05
20250403,300696.SZ,18.9,12.6
20250403,300697.SZ,18.88,12.58
20250403,300698.SZ,46.61,31.07
20250403,300699.SZ,37.22,24.82
20250403,300700.SZ,11.59,7.73
20250403,300701.SZ,12.91,8.61
20250403,300702.SZ,24.36,16.24
20250403,300703.SZ,16.82,11.22
20250403,300705.SZ,22.46,14.98
20250403,300706.SZ,26.93,17.95
20250403,300707.SZ,19.15,12.77
20250403,300708.SZ,14.27,9.51
20250403,300709.SZ,47.44,31.62
20250403,300710.SZ,21.73,14.49
20250403,300711.SZ,26.98,17.98
20250403,300712.SZ,29.53,19.69
20250403,300713.SZ,18.85,12.57
20250403,300715.SZ,15.44,10.3
20250403,300716.SZ,12.49,8.33
20250403,300717.SZ,18.54,12.36
20250403,300718.SZ,98.27,65.51
20250403,300719.SZ,19.76,13.18
20250403,300720.SZ,25.13,16.75
20250403,300721.SZ,16.98,11.32
20250403,300722.SZ,33.16,22.1
20250403,300723.SZ,34.74,23.16
20250403,300724.SZ,74.28,49.52
20250403,300725.SZ,44.5,29.66
20250403,300726.SZ,48.25,32.17
20250403,300727.SZ,48.37,32.25
20250403,300729.SZ,18.55,12.37
20250403,300730.SZ,15.84,10.56
20250403,300731.SZ,31.73,21.15
20250403,300732.SZ,7.81,5.21
20250403,300733.SZ,19.62,13.08
20250403,300735.SZ,32.6,21.74
20250403,300736.SZ,10.39,6.93
20250403,300737.SZ,5.88,3.92
20250403,300738.SZ,28.57,19.05
20250403,300739.SZ,16.14,10.76
20250403,300740.SZ,14.28,9.52
20250403,300741.SZ,19.34,12.9
20250403,300743.SZ,19.51,13.01
20250403,300745.SZ,23.02,15.34
20250403,300746.SZ,14.59,9.73
20250403,300747.SZ,24.48,16.32
20250403,300748.SZ,23.75,15.83
20250403,300749.SZ,8.86,5.9
20250403,300750.SZ,298.97,199.31
20250403,300751.SZ,99.12,66.08
20250403,300752.SZ,24.68,16.46
20250403,300753.SZ,29.23,19.49
20250403,300755.SZ,19.7,13.14
20250403,300756.SZ,20.76,13.84
20250403,300757.SZ,220.12,146.74
20250403,300758.SZ,16.31,10.87
20250403,300759.SZ,33.11,22.07
20250403,300760.SZ,275.83,183.89
20250403,300761.SZ,22.85,15.23
20250403,300762.SZ,26.99,17.99
20250403,300763.SZ,72.11,48.07
20250403,300765.SZ,48.24,32.16
20250403,300766.SZ,48.88,32.58
20250403,300767.SZ,12.94,8.62
20250403,300768.SZ,22.2,14.8
20250403,300769.SZ,37.97,25.31
20250403,300770.SZ,48.48,32.32
20250403,300771.SZ,12.82,8.54
20250403,300772.SZ,14.58,9.72
20250403,300773.SZ,20.83,13.89
20250403,300774.SZ,10.67,7.11
20250403,300775.SZ,28.27,18.85
20250403,300776.SZ,81.52,54.34
20250403,300777.SZ,41.65,27.77
20250403,300778.SZ,13.34,8.9
20250403,300779.SZ,176.11,117.41
20250403,300780.SZ,18.86,12.58
20250403,300781.SZ,65.02,43.34
20250403,300782.SZ,96.72,64.48
20250403,300783.SZ,32.56,21.7
20250403,300784.SZ,66.64,44.42
20250403,300785.SZ,38.0,25.34
20250403,300786.SZ,18.37,12.25
20250403,300787.SZ,16.49,10.99
20250403,300788.SZ,38.02,25.34
20250403,300789.SZ,28.98,19.32
20250403,300790.SZ,29.18,19.46
20250403,300791.SZ,32.71,21.81
20250403,300792.SZ,30.74,20.5
20250403,300793.SZ,21.35,14.23
20250403,300795.SZ,24.53,16.35
20250403,300796.SZ,11.98,7.98
20250403,300797.SZ,16.72,11.14
20250403,300798.SZ,9.71,6.47
20250403,300800.SZ,12.72,8.48
20250403,300801.SZ,20.93,13.95
20250403,300802.SZ,22.27,14.85
20250403,300803.SZ,69.66,46.44
20250403,300804.SZ,29.88,19.92
20250403,300805.SZ,12.08,8.06
20250403,300806.SZ,20.65,13.77
20250403,300807.SZ,42.7,28.46
20250403,300808.SZ,33.0,22.0
20250403,300809.SZ,61.38,40.92
20250403,300810.SZ,43.01,28.67
20250403,300811.SZ,56.33,37.55
20250403,300812.SZ,23.77,15.85
20250403,300813.SZ,23.46,15.64
20250403,300814.SZ,37.87,25.25
20250403,300815.SZ,20.6,13.74
20250403,300816.SZ,37.87,25.25
20250403,300817.SZ,31.5,21.0
20250403,300818.SZ,28.55,19.03
20250403,300819.SZ,31.96,21.3
20250403,300820.SZ,60.12,40.08
20250403,300821.SZ,9.98,6.66
20250403,300822.SZ,24.22,16.14
20250403,300823.SZ,17.64,11.76
20250403,300824.SZ,12.4,8.26
20250403,300825.SZ,13.73,9.15
20250403,300826.SZ,19.07,12.71
20250403,300827.SZ,40.18,26.78
20250403,300828.SZ,21.3,14.2
20250403,300829.SZ,20.23,13.49
20250403,300830.SZ,10.09,6.73
20250403,300831.SZ,18.02,12.02
20250403,300832.SZ,72.26,48.18
20250403,300833.SZ,47.12,31.42
20250403,300834.SZ,25.78,17.18
20250403,300835.SZ,45.31,30.21
20250403,300836.SZ,59.09,39.39
20250403,300837.SZ,26.39,17.59
20250403,300838.SZ,19.88,13.26
20250403,300839.SZ,9.86,6.58
20250403,300840.SZ,27.37,18.25
20250403,300841.SZ,74.76,49.84
20250403,300842.SZ,56.64,37.76
20250403,300843.SZ,36.5,24.34
20250403,300844.SZ,63.67,42.45
20250403,300845.SZ,15.68,10.46
20250403,300846.SZ,26.11,17.41
20250403,300847.SZ,20.56,13.7
20250403,300848.SZ,22.88,15.26
20250403,300849.SZ,18.94,12.62
20250403,300850.SZ,33.48,22.32
20250403,300851.SZ,32.6,21.74
20250403,300852.SZ,37.22,24.82
20250403,300853.SZ,28.03,18.69
20250403,300854.SZ,15.67,10.45
20250403,300855.SZ,27.11,18.07
20250403,300856.SZ,29.78,19.86
20250403,300857.SZ,140.02,93.34
20250403,300858.SZ,15.42,10.28
20250403,300859.SZ,45.13,30.09
20250403,300860.SZ,32.15,21.43
20250403,300861.SZ,23.2,15.46
20250403,300862.SZ,31.33,20.89
20250403,300863.SZ,56.92,37.94
20250403,300864.SZ,25.8,17.2
20250403,300865.SZ,26.71,17.81
20250403,300866.SZ,126.86,84.58
20250403,300867.SZ,16.09,10.73
20250403,300868.SZ,38.42,25.62
20250403,300869.SZ,17.45,11.63
20250403,300870.SZ,146.34,97.56
20250403,300871.SZ,35.04,23.36
20250403,300872.SZ,19.39,12.93
20250403,300873.SZ,25.66,17.1
20250403,300875.SZ,32.93,21.95
20250403,300876.SZ,33.4,22.26
20250403,300877.SZ,17.83,11.89
20250403,300878.SZ,20.29,13.53
20250403,300879.SZ,22.44,14.96
20250403,300880.SZ,28.87,19.25
20250403,300881.SZ,39.66,26.44
20250403,300882.SZ,19.64,13.1
20250403,300883.SZ,6.85,4.57
20250403,300884.SZ,13.69,9.13
20250403,300885.SZ,17.1,11.4
20250403,300886.SZ,25.13,16.75
20250403,300887.SZ,9.52,6.34
20250403,300888.SZ,53.33,35.55
20250403,300889.SZ,18.91,12.61
20250403,300890.SZ,35.16,23.44
20250403,300891.SZ,10.58,7.06
20250403,300892.SZ,32.17,21.45
20250403,300893.SZ,40.38,26.92
20250403,300894.SZ,17.45,11.63
20250403,300895.SZ,64.13,42.75
20250403,300896.SZ,216.59,144.39
20250403,300897.SZ,32.4,21.6
20250403,300898.SZ,34.51,23.01
20250403,300899.SZ,26.3,17.54
20250403,300900.SZ,24.16,16.1
20250403,300901.SZ,15.91,10.61
20250403,300902.SZ,23.71,15.81
20250403,300903.SZ,9.42,6.28
20250403,300904.SZ,69.19,46.13
20250403,300905.SZ,32.81,21.87
20250403,300906.SZ,30.05,20.03
20250403,300907.SZ,31.66,21.1
20250403,300908.SZ,33.91,22.61
20250403,300909.SZ,32.82,21.88
20250403,300910.SZ,66.59,44.39
20250403,300911.SZ,59.78,39.86
20250403,300912.SZ,14.12,9.42
20250403,300913.SZ,58.14,38.76
20250403,300915.SZ,41.11,27.41
20250403,300916.SZ,36.9,24.6
20250403,300917.SZ,52.79,35.19
20250403,300918.SZ,20.68,13.78
20250403,300919.SZ,42.85,28.57
20250403,300920.SZ,25.8,17.2
20250403,300921.SZ,33.08,22.06
20250403,300922.SZ,21.26,14.18
20250403,300923.SZ,25.33,16.89
20250403,300925.SZ,27.98,18.66
20250403,300926.SZ,33.77,22.51
20250403,300927.SZ,32.86,21.9
20250403,300928.SZ,44.89,29.93
20250403,300929.SZ,10.22,6.82
20250403,300930.SZ,31.04,20.7
20250403,300931.SZ,8.06,5.38
20250403,300932.SZ,18.82,12.54
20250403,300933.SZ,8.75,5.83
20250403,300935.SZ,24.76,16.5
20250403,300936.SZ,48.5,32.34
20250403,300937.SZ,32.42,21.62
20250403,300938.SZ,42.24,28.16
20250403,300939.SZ,36.5,24.34
20250403,300940.SZ,20.68,13.78
20250403,300941.SZ,26.45,17.63
20250403,300942.SZ,10.85,7.23
20250403,300943.SZ,17.15,11.43
20250403,300945.SZ,15.14,10.1
20250403,300946.SZ,41.29,27.53
20250403,300947.SZ,20.94,13.96
20250403,300948.SZ,11.41,7.61
20250403,300949.SZ,38.77,25.85
20250403,300950.SZ,21.25,14.17
20250403,300951.SZ,37.72,25.14
20250403,300952.SZ,34.84,23.22
20250403,300953.SZ,186.55,124.37
20250403,300955.SZ,19.28,12.86
20250403,300956.SZ,31.88,21.26
20250403,300957.SZ,52.75,35.17
20250403,300958.SZ,14.1,9.4
20250403,300959.SZ,49.69,33.13
20250403,300960.SZ,30.16,20.1
20250403,300961.SZ,19.62,13.08
20250403,300962.SZ,18.89,12.59
20250403,300963.SZ,16.84,11.22
20250403,300964.SZ,48.48,32.32
20250403,300965.SZ,46.42,30.94
20250403,300966.SZ,20.26,13.5
20250403,300967.SZ,20.83,13.89
20250403,300968.SZ,20.6,13.74
20250403,300969.SZ,102.66,68.44
20250403,300970.SZ,14.44,9.62
20250403,300971.SZ,28.42,18.94
20250403,300972.SZ,119.9,79.94
20250403,300973.SZ,49.8,33.2
20250403,300975.SZ,13.75,9.17
20250403,300976.SZ,79.56,53.04
20250403,300977.SZ,20.96,13.98
20250403,300978.SZ,13.68,9.12
20250403,300979.SZ,74.45,49.63
20250403,300980.SZ,30.58,20.38
20250403,300981.SZ,14.99,9.99
20250403,300982.SZ,20.93,13.95
20250403,300983.SZ,20.7,13.8
20250403,300984.SZ,82.56,55.04
20250403,300985.SZ,20.36,13.58
20250403,300986.SZ,22.44,14.96
20250403,300987.SZ,20.96,13.98
20250403,300988.SZ,24.58,16.38
20250403,300989.SZ,19.99,13.33
20250403,300990.SZ,51.88,34.58
20250403,300991.SZ,23.0,15.34
20250403,300992.SZ,25.86,17.24
20250403,300993.SZ,13.13,8.75
20250403,300994.SZ,15.7,10.46
20250403,300995.SZ,31.44,20.96
20250403,300996.SZ,29.74,19.82
20250403,300997.SZ,16.84,11.22
20250403,300998.SZ,21.6,14.4
20250403,300999.SZ,38.2,25.46
20250403,301000.SZ,53.98,35.98
20250403,301001.SZ,36.18,24.12
20250403,301002.SZ,19.98,13.32
20250403,301003.SZ,34.79,23.19
20250403,301004.SZ,125.88,83.92
20250403,301005.SZ,38.54,25.7
20250403,301006.SZ,16.96,11.3
20250403,301007.SZ,26.06,17.38
20250403,301008.SZ,27.54,18.36
20250403,301009.SZ,13.22,8.82
20250403,301010.SZ,21.48,14.32
